n01620735,1081.0,"king vulture, Sarcorhamphus papa",B
n01515078,140.0,night bird,-
n01557962,1145.0,"missel thrush, mistle thrush, mistletoe thrush, Turdus viscivorus",B
n01537134,1544.0,bunting,-
n02011943,723.0,"European bittern, Botaurus stellaris",B
n01565345,552.0,"wood warbler, Phylloscopus sibilatrix",B
n01567678,1240.0,"parula warbler, northern parula, Parula americana",B
n01536334,1312.0,"tree sparrow, Spizella arborea",B
n01606522,1388.0,"goshawk, Accipiter gentilis",B
n01544208,350.0,"grassfinch, grass finch",-
n01823414,629.0,"European cuckoo, Cuculus canorus",B
n01586941,1226.0,"mockingbird, mocker, Mimus polyglotktos",B
n01793340,154.0,spring chicken,-
n01602630,1120.0,vireo,-
n01806297,1327.0,peahen,-
n01793435,1079.0,Rhode Island red,-
n01856072,1472.0,gosling,-
n01568720,1085.0,"Cape May warbler, Dendroica tigrina",B
n01598588,1600.0,shrike,
n01812662,1095.0,"rock dove, rock pigeon, Columba livia",B
n01575117,1325.0,cowbird,-
n01608265,1213.0,"honey buzzard, Pernis apivorus",B
n01586020,1124.0,"Carolina wren, Thryothorus ludovicianus",B
n02033041,1166.0,dowitcher,-
n01803893,297.0,"argus, argus pheasant",-
n01794158,1065.0,"turkey, Meleagris gallopavo",B
n01860864,91.0,"horned screamer, Anhima cornuta",B
n02008041,1419.0,heron,-
n02036711,1264.0,avocet,-
n01607600,1072.0,"rough-legged hawk, roughleg, Buteo lagopus",B
n02027357,1514.0,"least sandpiper, stint, Erolia minutilla",B
n02511730,2.0,twitterer,-
n01569566,665.0,"blackpoll, Dendroica striate",B
n01792042,1153.0,"chick, biddy",-
n02057330,1195.0,"rock hopper, crested penguin",-
n01535690,1184.0,"white-crowned sparrow, Zonotrichia leucophrys",B
n01592084,1408.0,chickadee,-
n01624833,1102.0,"long-eared owl, Asio otus",B
n01807828,1112.0,"Hungarian partridge, grey partridge, gray partridge, Perdix perdix",B
n01858845,1283.0,pen,-
n01536186,1235.0,"field sparrow, Spizella pusilla",B
n02011460,1232.0,bittern,-
n02011016,1194.0,"yellow-crowned night heron, Nyctanassa violacea",B
n01607812,1319.0,"red-shouldered hawk, Buteo lineatus",B
n01560280,1319.0,"thrush nightingale, Luscinia luscinia",B
n01857079,1203.0,snow goose,-
n01585422,567.0,"sedge wren, short-billed marsh wren, Cistothorus platensis",B
n02030224,281.0,reeve,-
n01538059,1049.0,"reed bunting, Emberiza schoeniclus",B
n01844917,1132.0,aquatic bird,-
n02043808,1064.0,skimmer,-
n01551711,1030.0,manakin,-
n02020578,49.0,"plain wanderer, Pedionomus torquatus",B
n01561452,1114.0,"redstart, redtail",-
n01833805,1361.0,hummingbird,B
n01542168,428.0,"chewink, cheewink, Pipilo erythrophthalmus",B
n02051059,1045.0,"pied-billed grebe, Podilymbus podiceps",B
n01558594,1256.0,"blackbird, merl, merle, ouzel, ousel, European blackbird, Turdus merula",B
n01603953,1124.0,"Bohemian waxwing, Bombycilla garrulus",B
n02029706,1059.0,"upland sandpiper, upland plover, Bartramian sandpiper, Bartramia longicauda",B
n02002724,1062.0,"black stork, Ciconia nigra",B
n01615303,747.0,"Kamchatkan sea eagle, Stellar's sea eagle, Haliaeetus pelagicus",B
n02007284,1612.0,"roseate spoonbill, Ajaia ajaja",
n01542433,438.0,"green-tailed towhee, Chlorura chlorura",B
n02027075,1144.0,"spotted sandpiper, Actitis macularia",B
n01514859,1261.0,hen,-
n01792955,1107.0,"brood hen, broody, broody hen, setting hen, sitter",-
n01528396,1358.0,wagtail,-
n02015554,1286.0,crake,-
n01819115,1363.0,cockatoo,-
n01550761,196.0,"cotinga, chatterer",-
n02016816,1282.0,"moorhen, Gallinula chloropus",B
n01549886,1453.0,"phoebe, phoebe bird, Sayornis phoebe",B
n02039497,179.0,"cream-colored courser, Cursorius cursor",B
n01618082,1281.0,"black vulture, Aegypius monachus",B
n01577659,1157.0,"myna, mynah, mina, minah, myna bird, mynah bird",-
n01514752,1261.0,"gamecock, fighting cock",-
n01547832,1294.0,"New World flycatcher, flycatcher, tyrant flycatcher, tyrant bird",-
n01835769,424.0,"European goatsucker, European nightjar, Caprimulgus europaeus",B
n01540233,1400.0,"grosbeak, grossbeak",-
n01815036,398.0,carrier pigeon,-
n01851038,1247.0,"pochard, Aythya ferina",B
n01580772,1.0,New World jay,-
n02016358,1193.0,"gallinule, marsh hen, water hen, swamphen",-
n01553142,521.0,"antbird, ant bird",-
n01585287,728.0,"long-billed marsh wren, Cistothorus palustris",B
n01793159,277.0,layer,
n01532511,1123.0,"pine siskin, pine finch, Spinus pinus",B
n01576358,219.0,fig-bird,-
n01830479,166.0,wood hoopoe,-
n01798168,704.0,"sharp-tailed grouse, sprigtail, sprig tail, Pedioecetes phasianellus",B
n02003204,1328.0,"marabou, marabout, marabou stork, Leptoptilus crumeniferus",B
n01545574,554.0,lyrebird,
n02047411,1065.0,"common murre, Uria aalge",B
n01595624,374.0,martin,-
n01847407,1047.0,"dabbling duck, dabbler",-
n01855188,1038.0,"smew, Mergus albellus",B
n01814755,914.0,"roller, tumbler, tumbler pigeon",-
n02045369,810.0,auk,-
n02050313,1184.0,"great crested grebe, Podiceps cristatus",B
n01791954,1122.0,bantam,-
n02043063,1311.0,tern,-
n01582498,387.0,"American magpie, Pica pica hudsonia",B
n01839086,1118.0,"green woodpecker, Picus viridis",B
n02047517,622.0,"thick-billed murre, Uria lomvia",B
n01610226,1208.0,"marsh hawk, northern harrier, hen harrier, Circus cyaneus",B
n01849157,1321.0,"pintail, pin-tailed duck, Anas acuta",B
n01840120,724.0,"red-shafted flicker, Colaptes caper collaris",B
n01810700,45.0,columbiform bird,-
n01602209,276.0,"American water ouzel, Cinclus mexicanus",B
n01580077,1257.0,jay,-
n01811243,314.0,"dodo, Raphus cucullatus",B
n01615121,1414.0,sea eagle,-
n01528845,1085.0,"meadow pipit, Anthus pratensis",B
n02058747,210.0,"black-footed albatross, gooney, gooney bird, goonie, goony, Diomedea nigripes",B
n01543632,877.0,"Java sparrow, Java finch, ricebird, Padda oryzivora",B
n02006985,1203.0,"common spoonbill, Platalea leucorodia",B
n01858780,1030.0,cob,-
n01574390,1181.0,"grackle, crow blackbird",-
n01791107,1065.0,"jungle fowl, gallina",-
n01556514,301.0,"thickhead, whistler",-
n02024763,1216.0,"lapwing, green plover, peewit, pewit",-
n01594968,1222.0,"cliff swallow, Hirundo pyrrhonota",B
n01573627,378.0,"cacique, cazique",-
n02045596,798.0,auklet,-
n01609391,1006.0,"white-tailed kite, Elanus leucurus",B
n02027492,1457.0,"red-backed sandpiper, dunlin, Erolia alpina",B
n02050004,1280.0,grebe,-
n01524359,1204.0,"passerine, passeriform bird",-
n01845477,378.0,anseriform bird,-
n01584695,1106.0,"winter wren, Troglodytes troglodytes",B
n02034971,1473.0,"black-necked stilt, Himantopus mexicanus",B
n01850553,1339.0,"Barrow's goldeneye, Bucephala islandica",B
n01591123,1180.0,"red-breasted nuthatch, Sitta canadensis",B
n02053584,1105.0,booby,-
n01608814,1012.0,"black kite, Milvus migrans",B
n01548301,1199.0,"kingbird, Tyrannus tyrannus",B
n01814921,1123.0,"homing pigeon, homer",-
n01518878,1393.0,"ostrich, Struthio camelus",B
n01563746,1273.0,kinglet,-
n01616086,1257.0,"osprey, fish hawk, fish eagle, sea eagle, Pandion haliaetus",B
n02013567,611.0,"courlan, Aramus guarauna",B
n02058594,1260.0,"wandering albatross, Diomedea exulans",B
n01833112,111.0,"swiftlet, Collocalia inexpectata",B
n01557185,1305.0,thrush,-
n01606672,1097.0,"sparrow hawk, Accipiter nisus",B
n01536035,1293.0,"chipping sparrow, Spizella passerina",B
n01852861,640.0,sea duck,-
n01839750,1175.0,"yellow-shafted flicker, Colaptes auratus, yellowhammer",B
n01611969,1348.0,"kestrel, Falco tinnunculus",B
n01623706,1287.0,scops owl,-
n01860497,465.0,screamer,-
n01806364,1425.0,"blue peafowl, Pavo cristatus",B
n01798484,854.0,"prairie chicken, prairie grouse, prairie fowl",-
n02002556,1174.0,"white stork, Ciconia ciconia",B
n01853666,903.0,"common scoter, Melanitta nigra",B
n02060569,474.0,"Manx shearwater, Puffinus puffinus",B
n01548865,1210.0,eastern kingbird,-
n01821076,1407.0,"rainbow lorikeet, Trichoglossus moluccanus",B
n01603600,1388.0,waxwing,-
n01584853,1121.0,"house wren, Troglodytes aedon",B
n01530575,1488.0,"brambling, Fringilla montifringilla",B
n01543383,392.0,"whydah, whidah, widow bird",-
n02042046,1185.0,"herring gull, Larus argentatus",B
n01803641,127.0,"afropavo, Congo peafowl, Afropavo congensis",B
n01606177,432.0,"tiercel, tercel, tercelet",-
n01813088,1327.0,"wood pigeon, ringdove, cushat, Columba palumbus",B
n02031585,1041.0,"American woodcock, woodcock snipe, Philohela minor",B
n01569060,1076.0,"Blackburn, Blackburnian warbler, Dendroica fusca",B
n01592694,1310.0,"blue tit, tomtit, Parus caeruleus",B
n01531512,1251.0,"siskin, Carduelis spinus",B
n02041246,1413.0,"gull, seagull, sea gull",-
n01623615,1315.0,screech owl,-
n02036053,1501.0,"stilt, Australian stilt",-
n01844746,351.0,"resplendent quetzel, resplendent trogon, Pharomacrus mocino",B
n01560793,1267.0,"stonechat, Saxicola torquata",B
n02047614,1414.0,puffin,-
n01625562,1327.0,"barn owl, Tyto alba",B
n01606978,195.0,"chicken hawk, hen hawk",-
n02041875,1478.0,"black-backed gull, great black-backed gull, cob, Larus marinus",B
n01571904,1261.0,"New World oriole, American oriole, oriole",-
n01826364,1305.0,roller,-
n01795735,588.0,"European black grouse, heathfowl, Lyrurus tetrix",B
n01533000,1154.0,"purple finch, Carpodacus purpureus",B
n01577458,9.0,"rose-colored starling, rose-colored pastor, Pastor sturnus, Pastor roseus",B
n01793715,1181.0,Orpington,B
n01516212,5.0,"archaeopteryx, archeopteryx, Archaeopteryx lithographica",B
n01795088,1153.0,grouse,-
n01821203,1159.0,"parakeet, parrakeet, parroket, paraquet, paroquet, parroquet",-
n01563449,1043.0,gnatcatcher,-
n01800195,148.0,piping guan,-
n01526766,199.0,"honey eater, honeysucker",-
n01539272,159.0,banana quit,-
n01848648,1258.0,"widgeon, wigeon, Anas penelope",B
n01800424,702.0,chachalaca,-
n02034661,1152.0,"stilt, stiltbird, longlegs, long-legs, stilt plover, Himantopus stilt",B
n01806467,1018.0,"green peafowl, Pavo muticus",B
n01841943,177.0,piculet,-
n01531344,1148.0,"linnet, lintwhite, Carduelis cannabina",B
n02018207,1227.0,"American coot, marsh hen, mud hen, water hen, Fulica americana",B
n01559639,655.0,"veery, Wilson's thrush, Hylocichla fuscescens",B
n01607429,331.0,"redtail, red-tailed hawk, Buteo jamaicensis",B
n02015357,1181.0,"weka, maori hen, wood hen",-
n01565078,1470.0,"lesser whitethroat, whitethroat, Sylvia curruca",B
n01591301,1341.0,"white-breasted nuthatch, Sitta carolinensis",B
n01517389,2.0,archaeornis,-
n01843719,1016.0,toucanet,-
n01549430,1181.0,"pewee, peewee, peewit, pewit, wood pewee, Contopus virens",B
n01602080,160.0,"European water ouzel, Cinclus aquaticus",B
n01564394,985.0,"Old World warbler, true warbler",-
n01790171,84.0,Dorking,B
n02032480,989.0,"great snipe, woodcock snipe, Gallinago media",B
n01593028,1127.0,"bushtit, bush tit",-
n02040505,108.0,coastal diving bird,-
n02060889,1288.0,storm petrel,-
n01531178,1379.0,"goldfinch, Carduelis carduelis",B
n01574801,505.0,"rusty blackbird, rusty grackle, Euphagus carilonus",B
n01843383,1109.0,toucan,B
n01857632,1349.0,"honker, Canada goose, Canadian goose, Branta canadensis",B
n01795545,691.0,black grouse,-
n01791388,192.0,jungle hen,-
n01558461,1080.0,"redwing, Turdus iliacus",B
n01548694,499.0,"Cassin's kingbird, Tyrannus vociferans",B
n01572654,1184.0,"Bullock's oriole, Icterus galbula bullockii",B
n01854838,795.0,"American merganser, Mergus merganser americanus",B
n01581730,625.0,nutcracker,-
n01575745,1283.0,"Old World oriole, oriole",-
n01851207,1152.0,"redhead, Aythya americana",B
n01814620,117.0,fairy swallow,-
n02032222,1170.0,"whole snipe, Gallinago gallinago",B
n02017725,1007.0,"notornis, takahe, Notornis mantelli",B
n01581984,1103.0,"Clark's nutcracker, Nucifraga columbiana",B
n01561181,93.0,solitaire,-
n02031934,1219.0,snipe,-
n01814217,1621.0,"mourning dove, Zenaidura macroura",B
n02011805,1339.0,"American bittern, stake driver, Botaurus lentiginosus",B
n01624305,493.0,hoot owl,-
n01521399,1122.0,"rhea, Rhea americana",B
n01549053,1062.0,"grey kingbird, gray kingbird, petchary, Tyrannus domenicensis domenicensis",B
n01832493,547.0,"European swift, Apus apus",B
n01599388,360.0,"white-rumped shrike, Lanius ludovicianus excubitorides",B
n01519873,1212.0,"emu, Dromaius novaehollandiae, Emu novaehollandiae",B
n02028900,1376.0,"knot, greyback, grayback, Calidris canutus",B
n01579578,1141.0,"jackdaw, daw, Corvus monedula",B
n02031298,255.0,"Eurasian woodcock, Scolopax rusticola",B
n01579410,1110.0,"rook, Corvus frugilegus",B
n01558993,1329.0,"robin, American robin, Turdus migratorius",B
n01604968,563.0,"Accipitriformes, order Accipitriformes",B
n01795900,5.0,"Asian black grouse, Lyrurus mlokosiewiczi",B
n01579149,1190.0,"American crow, Corvus brachyrhyncos",B
n01558307,1507.0,"fieldfare, snowbird, Turdus pilaris",B
n01797601,916.0,"sage grouse, sage hen, Centrocercus urophasianus",B
n01826844,57.0,ground roller,-
n01820546,1522.0,lorikeet,-
n02030837,1399.0,"willet, Catoptrophorus semipalmatus",B
n01828096,1354.0,"belted kingfisher, Ceryle alcyon",B
n01616764,179.0,Old World vulture,-
n02008497,1548.0,"great blue heron, Ardea herodius",B
n01563945,1084.0,"goldcrest, golden-crested kinglet, Regulus regulus",B
n01614925,1263.0,"bald eagle, American eagle, Haliaeetus leucocephalus",B
n01563128,1396.0,warbler,-
n01597906,906.0,"western tanager, Piranga ludoviciana",B
n01611674,17.0,"falcon-gentle, falcon-gentil",-
n01790812,337.0,"cochin, cochin china",-
n01570421,651.0,water thrush,-
n01564101,43.0,"gold-crowned kinglet, Regulus satrata",B
n01588725,596.0,"rock wren, Xenicus gilviventris",B
n01609751,1124.0,harrier,-
n01574045,1223.0,"New World blackbird, blackbird",-
n02044908,676.0,"great skua, Catharacta skua",B
n01515217,74.0,night raven,-
n01562014,1250.0,bluebird,-
n01587526,1187.0,"catbird, grey catbird, gray catbird, Dumetella carolinensis",B
n01618503,1124.0,"secretary bird, Sagittarius serpentarius",B
n01543175,615.0,"baya, Ploceus philippinus",B
n01524761,216.0,nonpasserine bird,-
n02009508,1336.0,"little egret, Egretta garzetta",B
n02153203,190.0,game bird,-
n01809106,1177.0,"guinea fowl, guinea, Numida meleagris",B
n01537544,1296.0,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",B
n01581166,1022.0,"Canada jay, grey jay, gray jay, camp robber, whisker jack, Perisoreus canadensis",B
n02014237,834.0,"crested cariama, seriema, Cariama cristata",B
n02054502,1572.0,"snakebird, anhinga, darter",-
n01528654,1199.0,"pipit, titlark, lark",-
n01855476,1346.0,"hooded merganser, hooded sheldrake, Lophodytes cucullatus",B
n01842235,1283.0,barbet,-
n01819313,1380.0,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",B
n01859852,1230.0,"Bewick's swan, Cygnus columbianus bewickii",B
n02032355,1082.0,"Wilson's snipe, Gallinago gallinago delicata",B
n01859496,1432.0,"tundra swan, Cygnus columbianus",B
n01610552,1317.0,"harrier eagle, short-toed eagle",-
n01622959,1224.0,"tawny owl, Strix aluco",B
n01828556,1457.0,"kookaburra, laughing jackass, Dacelo gigas",B
n01572782,1066.0,"orchard oriole, Icterus spurius",B
n01793249,1126.0,pullet,-
n02036228,260.0,"banded stilt, Cladorhyncus leucocephalum",B
n02028451,1071.0,"lesser yellowlegs, Tringa flavipes",B
n01834177,1052.0,Archilochus colubris,B
n01579028,1200.0,crow,-
n01575401,1456.0,"red-winged blackbird, redwing, Agelaius phoeniceus",B
n01591697,1543.0,"titmouse, tit",-
n01525720,355.0,"oscine, oscine bird",-
n01589893,503.0,"European creeper, Certhia familiaris",B
n01796519,631.0,"red grouse, moorfowl, moorbird, moor-bird, moorgame, Lagopus scoticus",B
n01612476,888.0,"hobby, Falco subbuteo",B
n01841679,804.0,wryneck,-
n01582856,1210.0,Australian magpie,B
n01832167,563.0,swift,-
n01540832,1479.0,"hawfinch, Coccothraustes coccothraustes",B
n01821869,1119.0,"budgerigar, budgereegah, budgerygah, budgie, grass parakeet, lovebird, shell parakeet, Melopsittacus undulatus",B
n02038466,887.0,"Wilson's phalarope, Steganopus tricolor",B
n02022684,1420.0,"shorebird, shore bird, limicoline bird",-
n02003839,1049.0,"jabiru, Jabiru mycteria",B
n01622779,1117.0,"great grey owl, great gray owl, Strix nebulosa",B
n01859689,1350.0,"whistling swan, Cygnus columbianus columbianus",B
n01796105,241.0,"greyhen, grayhen, grey hen, gray hen, heath hen",-
n02000954,1178.0,"wading bird, wader",-
n02009750,1338.0,"great white heron, Casmerodius albus",B
n01576695,1123.0,starling,-
n01846331,1642.0,duck,-
n02037869,1119.0,"red phalarope, Phalaropus fulicarius",B
n02013177,1028.0,"whooping crane, whooper, Grus americana",B
n01798706,604.0,"greater prairie chicken, Tympanuchus cupido",B
n01596608,520.0,"purple martin, Progne subis",B
n01564217,1281.0,"ruby-crowned kinglet, ruby-crowned wren, Regulus calendula",B
n02006364,1042.0,"sacred ibis, Threskiornis aethiopica",B
n02055658,1160.0,sphenisciform seabird,-
n01852671,1413.0,"muscovy duck, musk duck, Cairina moschata",B
n02061560,349.0,"Mother Carey's chicken, Mother Carey's hen, Oceanites oceanicus",B
n01789386,144.0,"gallinaceous bird, gallinacean",B
n02030996,884.0,woodcock,-
n01853870,1114.0,"old squaw, oldwife, Clangula hyemalis",B
n01824035,1055.0,"roadrunner, chaparral cock, Geococcyx californianus",B
n01535469,1252.0,"white-throated sparrow, whitethroat, Zonotrichia albicollis",B
n01625121,159.0,"laughing owl, laughing jackass, Sceloglaux albifacies",B
n02053083,1392.0,gannet,-
