n10583790,1072,settler,,沉降器
n10629939,1070,"sparring partner, sparring mate",,陪练，陪练
n10485883,1069,protectionist,,贸易保护主义
n09890749,1066,"candidate, prospect",,候选人的前景
n10486166,1064,protegee,,被保护人
n09717233,1060,Sabine,,萨宾
n10262445,1060,lightweight,,轻
n09742101,1060,Floridian,,佛罗里达
n10076604,1055,"falconer, hawker",,猎鹰，小贩
n09856671,1050,birth,,出生
n10469874,1049,press photographer,,摄影记者
n09683757,1047,Buddhist,,佛教徒
n10624310,1045,songster,,歌手
n09697401,1042,Central American,,中美洲
n09846469,1040,"Bedouin, Beduin",,贝都因人、Beduin
n10373390,1034,officiant,,主祭
n10288964,1033,adonis,,阿多尼斯
n10013811,1031,diocesan,,教区
n10093818,1030,"fishmonger, fishwife",,卖鱼的，卖鱼妇
n10207169,1029,"in-law, relative-in-law",,法律上的相对人
n10258786,1028,licentiate,,执照
n10134178,1028,"goat herder, goatherd",,牧羊人，牧羊人
n09971273,1026,countrywoman,,村妇
n10333601,1021,mother's daughter,,母亲的女儿
n10382710,1019,organ-grinder,,器官磨床
n09872066,1018,"bragger, braggart, boaster, blowhard, line-shooter, vaunter",,吹牛，吹牛，吹牛的人，吹牛，吹牛，自夸者
n10419785,1011,Peter Pan,,彼得·潘
n10034201,1010,"drinker, imbiber, toper, juicer",,饮水机，饮用者，酒鬼，榨汁机
n10069296,1006,executant,,演奏者
n09934337,1005,cog,,COG
n10450161,998,political scientist,,政治学家
n10378026,993,"onlooker, looker-on",,旁观者，旁观者
n09620078,987,"inhabitant, habitant, dweller, denizen, indweller",,居民，居民，居民，居民，内在动力
n10508141,983,ratepayer,,纳税人
n10782471,979,winger,,边锋
n09899671,977,"casualty, injured party",,伤亡人员
n09731436,977,South African,,南非
n09981278,974,crown princess,,太子妃
n09946814,973,compere,,主持人
n10189278,973,"house physician, resident, resident physician",,住院医师，住院医师，住院医师
n09843443,971,bat boy,,蝙蝠男孩
n09873473,970,breadwinner,,养家糊口
n10081204,970,"Father, Padre",,父亲，Padre
n10737103,964,"understudy, standby",,替补，备用
n09692915,964,Herero,,赫雷罗人
n10242328,964,Labourite,,工党党员
n10504206,961,"radiologist, radiotherapist",,放射科医师，放射治疗学
n09730204,959,"Scandinavian, Norse, Northman",,北欧，北欧，Northman
n09770359,959,adjutant general,,副官
n10750031,956,vicar,,牧师
n09724533,954,"New Zealander, Kiwi",,新西兰，Kiwi
n09693982,953,Barbadian,,巴巴多斯
n09782397,950,alderman,,市议员
n10672371,949,Sufi,,苏菲
n10259997,948,lieutenant commander,,少校
n09874428,947,brick,,砖
n10333439,944,"mother's boy, mamma's boy, mama's boy",,妈妈的男孩，妈妈的男孩，妈妈的男孩
n09650729,938,Biloxi,,比洛克西
n09933098,935,"cobbler, shoemaker",,鞋匠，鞋匠
n10164492,933,head nurse,,护士长
n09932508,933,"coal miner, collier, pitman",,煤矿工人，矿工，皮特曼
n10263790,932,line officer,,系主任
n10327987,930,"Monegasque, Monacan",,Monegasque，Monacan
n09752519,929,"Gemini, Twin",,双子座，双
n10347446,929,naval commander,,海军司令
n10004718,928,department head,,系主任
n10521662,923,"reporter, newsman, newsperson",,记者，新闻记者，新闻人
n09774783,919,"advocate, advocator, proponent, exponent",,倡导者，倡导者、支持者，指数
n09873348,917,brawler,,打手
n10453184,917,pool player,,池球员
n09675922,916,"Gujarati, Gujerati",,古吉拉特语、Gujerati
n10087434,914,fighter pilot,,战斗机飞行员
n10364198,914,"novitiate, novice",,见习期，新手
n10362319,913,nonsmoker,,不吸烟的人
n10477713,913,"probationer, student nurse",,实习生，实习护士
n10024362,908,"domestic partner, significant other, spousal equivalent, spouse equivalent",,国内合作伙伴，另一半，婚姻配偶等效，等效
n10007684,908,designated hitter,,指定打击
n10279018,906,"machinist, mechanic, shop mechanic",,技师、技工、车间技工
n09728285,905,"Romanian, Rumanian",,罗马尼亚，Rumanian
n10209082,903,"instigator, initiator",,教唆犯，引发剂
n10451450,895,politician,,政治家
n09618760,895,exponent,,指数
n10393909,895,painter,,画家
n10275395,887,"loyalist, stalwart",,忠诚，忠实
n10449664,887,policyholder,,投保人
n10116702,882,futurist,,未来学家
n10728624,875,tribesman,,部落
n09809749,875,army officer,,陆军军官
n09930257,872,"closer, finisher",,近，终结者
n10173771,871,Herr,,赫尔
n10077593,870,"fan, buff, devotee, lover",,迷，迷，爱好者，情人
n10510245,868,rear admiral,,海军少将
n09719794,868,"Lao, Laotian",,老挝，老挝
n10581890,867,"serjeant-at-law, serjeant, sergeant-at-law, sergeant",,高级律师、高级律师、高级律师，中士
n10318293,867,"mill-hand, factory worker",,工厂工人
n10652605,867,state treasurer,,国家会计
n09934774,866,coiffeur,,理发师
n10296176,865,"marshal, marshall",,元帅，马歇尔
n10603851,865,sitar player,,西塔琴师
n09830194,864,back,,后面
n09886403,864,"caddie, golf caddie",,球童，高尔夫球童
n09796809,863,anti,,反对的
n10095769,857,flatmate,,室友
n09928136,857,"cleric, churchman, divine, ecclesiastic",,牧师，牧师，神圣的教会
n10509063,856,reading teacher,,阅读老师
n10384496,850,orphan,,孤儿
n10548537,844,salesman,,推销员
n09835230,844,ball hawk,,球鹰
n09659188,841,"Kiliwa, Kiliwi",,Kiliwa，Kiliwi
n10385566,840,"osteopath, osteopathist",,整骨，整骨医生
n10690648,839,"tanker, tank driver",,油罐车司机
n09749386,836,Guinean,,几内亚
n10806113,835,zoo keeper,,动物园管理员
n10649197,834,starlet,,新星
n10082997,829,federalist,,联邦党人
n09731343,823,Slovene,,斯洛文尼亚
n09689435,820,"Afghan, Afghanistani",,阿富汗，Afghanistani
n10431625,819,"picker, chooser, selector",,选择器，选择器，选择器
n10225219,818,"judge, justice, jurist",,法官、法官、法学家
n10249270,817,"lawgiver, lawmaker",,立法者，立法者
n09701833,817,Englishwoman,,英国女人
n09862621,816,bobby,,警察
n09756049,812,"abettor, abetter",,教唆犯，教唆
n09889065,810,call girl,,打电话的女孩
n10147121,810,gringo,,外国佬
n09760609,807,companion,,同伴
n10120671,806,gardener,,园丁
n10208950,805,inspector general,,总督察
n09842528,805,"bass, basso",,巴斯，巴索
n10500217,802,queen,,女王
n10375314,802,old lady,,老太太
n10386984,801,outfielder,,外野手
n09832456,801,baggage,,行李
n09606527,801,"anomaly, unusual person",,异常，异常人
n10578021,801,semifinalist,,半决赛选手
n09881265,800,bursar,,会计员
n10131151,799,girl wonder,,女孩不知道
n10078719,799,farm boy,,农场的男孩
n09964202,795,"copilot, co-pilot",,副驾驶，副驾驶
n09871229,792,"cub, lad, laddie, sonny, sonny boy",,幼崽的小伙子，小伙子，桑尼，孩子
n10502329,792,rabbi,,拉比
n10754189,789,"vintner, wine merchant",,酒商，酒商
n09695620,788,Bulgarian,,保加利亚
n10300500,781,mater,,母校
n09990777,778,"dancing-master, dance master",,舞蹈大师，舞蹈大师
n10009276,777,"detective, investigator, tec, police detective",,侦探，调查员，TEC，警察侦探
n10522759,777,"rescuer, recoverer, saver",,救援人员，回收器，保护
n10033412,775,"dressmaker, modiste, needlewoman, seamstress, sempstress",,裁缝、女装、女裁缝，裁缝，女裁缝
n09791816,774,"anarchist, nihilist, syndicalist",,无政府主义、虚无主义、工团主义
n10588965,773,shepherd,,牧羊人
n10528023,772,rheumatologist,,风湿病
n10410246,771,peacekeeper,,和平卫士
n09844457,771,Bavarian,,巴伐利亚
n10719132,768,"town crier, crier",,城市公告，公告
n09851165,768,"best, topper",,最好的礼帽
n09679170,767,gentile,,外邦人
n09877750,766,"Brummie, Brummy",,伯明翰，brummy
n10277027,766,pyromaniac,,纵火狂
n10027246,766,"double, image, look-alike",,双重的、形象的、相似的
n10205231,766,inferior,,较差的
n09661873,764,"Mohican, Mahican",,莫希干人，Mahican
n10280674,760,"magician, prestidigitator, conjurer, conjuror, illusionist",,魔术师变戏法的人，魔术师，魔术师，魔术师
n09751496,758,Xhosa,,科萨
n10474645,756,"principal, school principal, head teacher, head",,校长，校长，校长，校长
n09904208,756,centenarian,,百岁老人
n10574538,755,secularist,,世俗主义
n09742315,755,German American,,德国美国
n09782167,753,"alcoholic, alky, dipsomaniac, boozer, lush, soaker, souse",,酒精，酒精，嗜酒狂，布泽尔，郁郁葱葱，浸泡，腌制
n09743487,752,"Mainer, Down Easter",,Mainer，下来的复活节
n10747119,750,vegetarian,,素食主义者
n10773665,748,welder,,焊接工
n10395828,748,Panchen Lama,,班禅喇嘛
n09881895,748,business editor,,商业编辑
n09843824,744,"baton twirler, twirler",,棒球运动员，军乐队
n09725772,742,Pakistani,,巴基斯坦
n09896401,739,"caroler, caroller",,欢唱，颂歌
n09776346,736,affiliate,,使附属
n09676021,735,Kashmiri,,克什米尔
n09861863,734,boatbuilder,,时代
n09720595,732,Lebanese,,黎巴嫩
n10772092,731,"weatherman, weather forecaster",,天气预报员、天气预报员
n09931165,729,"clown, buffoon",,小丑，小丑
n10559508,729,schoolfriend,,同学
n10070108,728,executive vice president,,执行副总裁
n10253122,727,"left-hander, lefty, southpaw",,左撇子，左撇子，Southpaw夜店
n10048612,725,elder statesman,,元老
n10685398,723,sylph,,仙女
n09757449,723,"abseiler, rappeller",,abseiler，rappeller
n09706255,719,Komi,,科米
n09967967,718,co-star,,联袂主演
n10734891,717,Tyke,,小精灵
n10191001,716,hugger,,拥抱
n10150940,716,"guest, invitee",,受邀的客人，
n10076224,715,fairy godmother,,仙女教母
n09993252,713,"dawdler, drone, laggard, lagger, trailer, poke",,懒人，无人机，落后，落伍者，拖车，戳
n09889170,713,"calligrapher, calligraphist",,书法家，书法家
n10298647,712,master,,主人
n10296444,709,"martinet, disciplinarian, moralist",,严格、规律、道德家
n10140597,708,governor general,,总督
n10368624,707,nymphet,,性感少女
n10450303,705,"politician, politico, pol, political leader",,政治家、政客、政治、政治领袖
n09976283,704,"crazy, loony, looney, nutcase, weirdo",,疯狂，疯狂，疯狂，疯子，怪人
n09923186,704,cigar smoker,,雪茄烟鬼
n10141364,702,"grammarian, syntactician",,语法学家，syntactician
n09877288,699,brother-in-law,,姐夫
n09785891,697,altar boy,,祭坛男孩
n09929577,695,clinician,,临床医生
n09690621,694,Angolan,,安哥拉
n09924996,693,"civil rights leader, civil rights worker, civil rights activist",,民权领袖、民权工作者、民权活动家
n10506915,692,ranker,,战士
n10473917,692,Prince of Wales,,威尔士王子
n09840520,690,baron,,男爵
n10657835,687,stock trader,,股票交易者
n10624437,683,songstress,,女歌手
n10253296,682,legal representative,,法定代表人
n10562283,682,scorer,,射手
n09988703,679,"dallier, dillydallier, dilly-dallier, mope, lounger",,小可爱，因犹豫不决而浪费时间者，亲爱的小可爱，忧郁，懒人
n10086383,678,"fielder, fieldsman",,外场，外场
n09911226,675,"charwoman, char, cleaning woman, cleaning lady, woman",,女佣，char，清洁女工，清洁女工，女人
n09624559,675,"mediator, go-between, intermediator, intermediary, intercessor",,调解人，穿针引线，中介，中介，代祷者
n10763075,674,"waif, street child",,流浪街头的孩子，
n10400108,674,parishioner,,教区
n10563314,673,scoutmaster,,童子军队长
n10203949,672,inductee,,应征
n09814660,672,"asserter, declarer, affirmer, asseverator, avower",,声明，庄家，申明，asseverator，avower
n09932336,669,coachman,,车夫
n10117739,669,"gainer, weight gainer",,绑架者，
n10359546,668,"Nobelist, Nobel Laureate",,诺贝尔奖得主，诺贝尔奖得主
n09730077,668,Sarawakian,,越人
n10611267,667,sleeping beauty,,睡美人
n10026976,666,"dosser, street person",,流浪者，街上的人
n10595647,663,"sick person, diseased person, sufferer",,病人，病人，病人
n10165448,663,"hearer, listener, auditor, attender",,听者，听者，审计师，参加
n10401639,663,"partaker, sharer",,参与者、分享者
n09975425,662,"craftsman, crafter",,工匠，工匠
n10036692,662,"drum majorette, majorette",,鼓乐队，乐队指挥
n10033663,660,"dribbler, driveller, slobberer, drooler",,运球，淌口水，口水，梦话
n10707134,660,theosophist,,通神论者
n10146416,660,Green Beret,,绿色贝雷帽
n10435169,659,pipe smoker,,烟鬼
n10304086,659,mayoress,,女市长
n10241300,658,"laborer, manual laborer, labourer, jack",,劳动者、体力劳动者、劳动者、杰克
n09834378,657,"ball carrier, runner",,滚珠轴承，转轮
n09654518,654,Delaware,,特拉华
n09670521,652,Tarahumara,,塔拉乌马拉
n10482220,651,"promoter, booster, plugger",,启动助推器，宣传员
n09895561,648,caregiver,,照顾者
n09740724,648,Anglo-American,,英美
n09830400,648,backbencher,,后座议员
n10318607,647,millionairess,,百万富婆
n10221312,643,"jester, fool, motley fool",,小丑，傻瓜，傻瓜
n10377185,642,oligarch,,寡头
n10686073,641,"sympathizer, sympathiser, well-wisher",,同情，同情，好心人
n10757050,640,visiting professor,,客座教授
n10262655,640,lightweight,,轻
n09792555,640,"ancestor, ascendant, ascendent, antecedent, root",,祖先，上升，上升的前因，根
n09943811,639,commissioner,,专员
n10019072,639,"district attorney, DA",,地区检察官DA
n09923418,636,"cipher, cypher, nobody, nonentity",,密码，密码，没有人，不存在
n10297531,634,"mason, stonemason",,梅森，石匠
n10403876,632,"passenger, rider",,乘客，骑士
n09738121,631,Igbo,,伊博
n10585077,631,sex symbol,,性别符号
n10314836,629,"midwife, accoucheuse",,助产士，助产士
n10315456,628,Milanese,,米兰
n09899782,627,casualty,,伤亡
n09823832,625,au pair girl,,互惠生的女孩
n10688356,623,tactician,,战术
n09824609,622,authority,,权威
n10610850,621,sleeper,,轨枕
n10123122,620,gendarme,,宪兵
n10140929,619,"graduate nurse, trained nurse",,研究生护士，受过训练的护士
n10421956,619,"philanthropist, altruist",,慈善家，利他主义者
n09824135,618,"authoritarian, dictator",,专制独裁者
n10127689,616,geologist,,地质学家
n10661563,612,"strategist, strategian",,战略家，strategian
n10680609,612,surveyor,,验船师
n10461060,612,"poultryman, poulterer",,家禽饲养者，鸟贩
n09863031,611,"bodyguard, escort",,保镖护送
n09893344,611,"captain, chieftain",,队长，酋长
n10550369,608,sangoma,,Sangoma
n09936825,607,colleen,,科琳
n10562135,607,"scorekeeper, scorer",,记分员，记分员
n09643799,605,"gook, slant-eye",,好，斜眼
n09638454,604,mulatto,,混血儿
n09827246,604,"babu, baboo",,先生，先生
n09917214,603,chief of staff,,参谋长
n09639919,603,Semite,,犹
n10356877,602,"newsreader, news reader",,新闻，新闻阅读器
n10639359,600,"sporting man, outdoor man",,运动男人，户外男人
n10237069,599,kinswoman,,亲戚
n10325774,597,"modeler, modeller",,建模，建模
n09703485,597,"limey, John Bull",,英国人，约翰牛
n10522035,594,representative,,代表
n09764900,593,active,,积极的
n10499232,593,Quebecois,,魁北克
n10075693,593,facilitator,,主持人
n09904837,592,"centrist, middle of the roader, moderate, moderationist",,中间派、中间派、温和派，moderationist
n09728137,592,"Qatari, Katari",,卡塔尔，Katari
n10407310,591,"patriot, nationalist",,爱国主义，民族主义
n10290919,591,manicurist,,美甲师
n10262561,590,lightweight,,轻
n09830629,588,"backpacker, packer",,背包客，封隔器
n10107303,587,"founder, beginner, founding father, father",,创始人，初学者，开国元勋，父亲
n09618880,587,ex-president,,前总统
n10375052,586,old boy,,老男孩
n10487182,585,"pruner, trimmer",,剪，修剪
n09758885,584,academic administrator,,学术管理
n09686401,584,Eurasian,,欧亚
n09981540,583,"cryptanalyst, cryptographer, cryptologist",,密码分析者，密码，密码
n09842395,579,Basket Maker,,篮子制造商
n10144338,577,"grass widower, divorced man",,离了婚的男人，离婚的男人
n09698644,577,Congolese,,刚果
n10400618,577,parliamentary agent,,议会代理
n10346015,576,nationalist,,民族主义
n10076957,575,falsifier,,撒谎的人
n10521100,573,"repairman, maintenance man, service man",,维修工，维修工，服务人员
n10765679,572,"wanderer, roamer, rover, bird of passage",,流浪者，流浪者，流浪者，候鸟
n10639637,572,"sports announcer, sportscaster, sports commentator",,体育播音员、解说员、体育评论员
n10574840,571,security consultant,,安全顾问
n09791419,570,market strategist,,市场策略师
n09747191,569,"Vietnamese, Annamese",,越南，安娜么涩
n09629752,566,"traveler, traveller",,旅行，旅行
n09616922,566,entertainer,,艺人
n10233248,564,kingmaker,,拥王者
n10115430,563,fullback,,后卫
n10750640,561,vicar-general,,牧师一般
n09797873,561,Anzac,,澳新军团
n09953350,561,"confectioner, candymaker",,糖果，糖果制造商
n10792335,558,"worshiper, worshipper",,崇拜者，崇拜者
n09990690,558,clog dancer,,木屐舞
n10188957,558,housemate,,室友
n09725000,557,"Hausa, Haussa",,豪萨语、Haussa
n10499355,557,"queen, queen regnant, female monarch",,女王，女王，女君主
n09651123,557,Caddo,,小精灵
n10164233,555,"headmaster, schoolmaster, master",,校长，校长，硕士
n10680796,555,surveyor,,验船师
n09791014,554,industry analyst,,行业分析师
n09901337,554,catechist,,位
n09927451,552,"clergyman, reverend, man of the cloth",,牧师，牧师，布人
n09681234,551,Copt,,COPT
n10400437,550,"Parliamentarian, Member of Parliament",,国会议员，国会议员
n10483138,548,"propagator, disseminator",,传播者、传播者
n10237676,545,"Klansman, Ku Kluxer, Kluxer",,Klansman，Ku Kluxer，Kluxer
n09759501,545,academician,,院士
n10620586,544,sociolinguist,,社会语言学家
n10495756,543,"pusher, thruster",,推进器，推进器
n10298912,543,"master, captain, sea captain, skipper",,船长，船长，船长，船长
n10235385,543,Counsel to the Crown,,王冠律师
n10160280,543,harlequin,,丑角
n10407954,542,"patron, sponsor, supporter",,赞助人、赞助者、支持者
n09954639,541,"confidant, intimate",,知己，知心
n09924106,541,city father,,城市的父亲
n09683924,541,Zen Buddhist,,禅宗佛教
n10419472,541,pessimist,,悲观主义者
n10343355,540,myope,,近视的人
n09944430,537,committeewoman,,女委员
n10131815,537,gladiator,,角斗士
n09861599,536,"bluestocking, bas bleu",,女才子、才女
n10362557,534,Northern Baptist,,浸信会
n09701148,533,English person,,英国人
n10252222,532,"lector, lecturer, reader",,讲师，讲师，读者
n10297841,532,"masquerader, masker, masquer",,化装，掩蔽，缩
n10168837,532,heir apparent,,继承人
n10167838,532,hedger,,套期保值者
n10498986,531,quartermaster,,军需官
n10420507,529,"pet sitter, critter sitter",,宠物保姆，宠物保姆
n10185483,528,hornist,,吹喇叭的
n09895222,528,careerist,,野心家
n10216106,527,investor,,投资者
n10235024,526,"king, queen, world-beater",,国王，王后，世界打手
n09866817,525,"bootblack, shoeblack",,擦鞋，擦鞋匠
n10464052,525,"prayer, supplicant",,祈祷，恳求
n09753792,524,"Pisces, Fish",,双鱼，鱼
n10314054,523,middle-aged man,,中年男子
n10678937,522,supremo,,掌门人
n10530150,522,rider,,骑手
n09708889,521,Parisienne,,巴黎
n10667863,521,subcontractor,,分包商
n09720033,520,"Lapp, Lapplander, Sami, Saami, Same, Saame",,拉普，Lapplander，安德烈·萨米，Saami，同样的，女
n10328123,519,monetarist,,货币主义
n10569179,518,"second-rater, mediocrity",,二流的，平庸的
n10745006,517,"valedictorian, valedictory speaker",,告别，告别演讲
n09801533,517,"aspirant, aspirer, hopeful, wannabe, wannabee",,上进，追求者，希望，想要，盲目崇拜
n10342992,517,Mycenaen,,迈锡尼
n10134982,517,godparent,,教父
n09805151,516,archbishop,,大主教
n10500419,513,queen consort,,王后
n10039271,512,duffer,,笨蛋
n10313000,511,Metis,,墨提斯
n09607903,511,Ashkenazi,,德系
n10212501,511,"interpreter, translator",,翻译，翻译
n10671736,510,"successor, replacement",,继任者，置换
n10791115,510,working girl,,工作的女孩
n10058962,509,enlisted woman,,女兵
n10355142,508,neutral,,中立的
n10152763,507,guru,,大师
n10500603,506,queen mother,,女王的母亲
n10174330,505,highbrow,,阳春白雪
n10481268,504,"programmer, computer programmer, coder, software engineer",,程序员，计算机程序员，编码器，软件工程师
n10568608,504,"second fiddle, second banana",,第二小提琴，第二香蕉
n10037922,503,"dry, prohibitionist",,干，禁酒
n10215623,503,investigator,,调查员
n09696763,503,French Canadian,,加拿大法语
n10370955,502,wine lover,,葡萄酒爱好者
n10525436,502,"retailer, retail merchant",,零售商，零售商
n10147262,499,grinner,,露齿而笑的人
n09622049,498,"juvenile, juvenile person",,青少年
n10243273,497,lady-in-waiting,,等待的女人
n09924195,496,city man,,城里人
n10432189,496,"picnicker, picknicker",,郊游，野餐者
n10418735,496,"perspirer, sweater",,perspirer，毛衣
n10291822,494,"man of action, man of deeds",,行动的人，行动的人
n10108018,494,foundress,,的创始人
n09902731,494,"caveman, cave man, cave dweller, troglodyte",,穴居人，穴居人，穴居人，穴居人
n10198437,493,"idol, matinee idol",,日场偶像，偶像
n10792856,493,wrecker,,清障车
n09994673,492,"deacon, Protestant deacon",,新教的执事，执事
n09901921,491,cat fancier,,猫的人
n09894654,491,card player,,卡播放
n10039946,491,dunker,,灌篮高手
n10782940,490,"winner, victor",,赢家，维克多
n10069981,489,executive secretary,,执行秘书
n09761068,487,"accomplice, confederate",,共犯同盟
n10001217,486,"deliveryman, delivery boy, deliverer",,送货员，送货员，拯救者
n10186068,484,horse trader,,马贩子
n10225931,484,judge advocate,,军法
n09941089,483,comer,,来的人
n10237464,483,kitchen help,,厨房帮忙
n10341343,482,music teacher,,音乐老师
n10483799,482,prophetess,,先知
n10146816,481,"grenadier, grenade thrower",,掷弹兵，掷弹筒
n09917345,480,chief petty officer,,军士长
n09640715,479,Elamite,,埃兰人
n10187491,477,hostess,,女主人
n10782791,477,winner,,赢家
n09851575,476,betrothed,,未婚妻
n10355688,476,newcomer,,新来的人
n09959142,474,constable,,警察
n09608709,473,"benefactor, helper",,恩人，帮手
n09919451,473,chit,,捷
n10222170,472,jezebel,,耶洗别
n10438842,472,plasterer,,抹灰
n09809538,469,"army engineer, military engineer",,陆军工程师、军事工程师
n10761190,469,voyager,,“旅行者”
n09850760,467,"berserker, berserk",,狂暴，狂暴
n09970822,466,compromiser,,妥协者
n10744164,466,"vacationer, vacationist",,度假，度假
n10751152,465,vicegerent,,代理
n10053439,465,empress,,皇后
n10328328,464,moneygrubber,,守财奴
n09980985,463,croupier,,赌场
n10702167,463,termer,,服刑者
n10699981,462,term infant,,月儿
n10208189,462,inquiry agent,,查询代理
n09765118,461,active citizen,,积极公民
n09726621,461,South American Indian,,南美印第安人
n10020670,461,divorce lawyer,,离婚律师
n10253703,460,"legionnaire, legionary",,军团、军团
n10590146,460,shipmate,,同船水手
n10227985,459,"jurist, legal expert",,法学家、法律专家
n10395073,458,"pallbearer, bearer",,抬棺者，承载
n10095869,458,"flatterer, adulator",,拍马屁的人，好奉承的人
n10669991,457,"subordinate, subsidiary, underling, foot soldier",,下属子公司，下属，士兵，
n10755648,457,"Visayan, Bisayan",,Bisayan群岛，
n09648743,457,Nahuatl,,纳瓦特尔语
n09750641,456,Walloon,,瓦隆
n10693824,455,"taxonomist, taxonomer, systematist",,分类学家，分类学者，分类学家
n09656077,455,Havasupai,,哈瓦苏佩
n10194231,454,"ex-husband, ex",,前夫，前夫
n10366276,454,number theorist,,一些理论家
n10063635,454,"Eskimo, Esquimau, Inuit",,爱斯基摩人，Esquimau的因纽特人
n10377291,453,Olympian,,奥林匹亚
n09691858,453,"Bahraini, Bahreini",,巴林，Bahreini
n10530383,452,riding master,,骑马高手
n10253479,452,"legate, official emissary",,使者，使者
n10368291,452,"nursling, nurseling, suckling",,婴儿，婴儿，哺乳
n10592811,451,"shop steward, steward",,管事，管事
n09754217,451,"abbess, mother superior, prioress",,女修道院院长，院长，院长
n10212231,451,internist,,内科医生
n09695514,450,Bruneian,,文莱
n09741816,450,Coloradan,,科罗拉多人
n09703708,449,Cantabrigian,,剑桥
n10593521,449,shot putter,,铅球运动员
n09710041,449,Gabonese,,加蓬
n10580030,449,"separatist, separationist",,分裂，分离
n10672662,447,suffragette,,妇女参政
n09736798,445,"Uzbek, Uzbeg, Uzbak, Usbek, Usbeg",,乌兹别克，Uzbeg，Uzbak，Usbek，Usbeg
n10646140,443,stakeholder,,利益相关者
n10096126,443,"flibbertigibbet, foolish woman",,轻浮、愚蠢的女人
n10741367,443,urchin,,海胆
n10308504,443,"memorizer, memoriser",,存储器，存储器
n10499631,441,Queen of England,,英国女王
n10757492,440,"visualizer, visualiser",,可视化工具、实物投影
n09755241,440,absconder,,逃亡者
n09931640,440,"coach, manager, handler",,教练，经理，教练
n10441037,440,"playmate, playfellow",,玩伴，玩伴
n10190122,439,housing commissioner,,住房专员
n10556518,438,"schemer, plotter",,阴谋家，绘图仪
n09612700,437,contrarian,,反转
n09760913,437,"accompanist, accompanyist",,伴奏，伴奏者
n10530571,437,rifleman,,步枪兵
n10641223,436,sprog,,小孩
n10248008,436,Latin,,拉丁语
n09741331,435,"Arkansan, Arkansawyer",,阿肯色州、阿肯色
n10246317,435,langlaufer,,越野滑雪者
n10249869,434,law student,,法律系学生
n09923996,433,city editor,,城市编辑
n09733459,432,Syrian,,叙利亚
n10019187,430,district manager,,大区经理
n10443830,430,pluralist,,多元
n09720702,430,Levantine,,黎凡特
n10402709,430,part-timer,,部分定时器
n09613118,429,contadino,,农夫
n09668437,429,Shasta,,沙斯塔
n09741999,428,"Delawarean, Delawarian",,Delawarean，Delawarian
n09672590,428,Yana,,Yana
n09748648,428,Prussian,,普鲁士
n10185148,428,hoper,,漏斗
n09783884,426,"aliterate, aliterate person",,不爱读书的，不爱读书的人
n10405540,425,pater,,佩特
n09762011,424,accused,,指责
n10103228,423,foreign agent,,国外代理
n10064831,423,"esthetician, aesthetician",,美学家、美学家
n10197392,422,"ideologist, ideologue",,思想家、理论家
n10710778,421,tight end,,紧张的结束
n10252354,420,"lector, reader",,讲师，读者
n10569011,420,"second lieutenant, 2nd lieutenant",,少尉，第二中尉
n09814488,420,assemblywoman,,众议员
n10410996,419,peasant,,农民
n10093167,418,first offender,,初犯
n09876701,418,Brother,,哥哥
n09906704,416,"champion, champ, title-holder",,冠军，冠军，冠军保持者
n10432957,415,"pillar, mainstay",,支柱，支柱
n10156831,414,Hakka,,客家
n10333317,412,mother-in-law,,婆婆
n10576962,412,selfish person,,自私的人
n10151570,411,guide,,指导
n10218043,409,Ivy Leaguer,,常春藤联盟
n10717337,409,totalitarian,,极权主义
n10718952,409,towhead,,沙洲
n10396337,408,panhandler,,乞丐
n10378780,407,operator,,操作人员
n10261862,407,light heavyweight,,轻重量级
n10646641,406,stalking-horse,,跟踪马
n09693244,405,"Luba, Chiluba",,Luba，Chiluba
n09800469,404,"appellant, plaintiff in error",,上诉人、原告错误
n10099002,403,folk poet,,民间诗人
n10111358,403,free trader,,自由贸易者
n10056719,403,"end man, corner man",,终点人，角人
n10251612,402,leaker,,泄密者
n10460033,402,"potboy, potman",,侍者，侍者
n10443032,402,"plumber, pipe fitter",,管子工，管子工
n10482587,402,promulgator,,发布者
n09927089,401,cleaner,,清洁
n10126177,399,"generator, source, author",,生成器，源，作者
n10656969,398,"stipendiary, stipendiary magistrate",,领薪，薪治安法官
n09872557,398,"brahman, brahmin",,婆罗门，婆罗门
n09644657,397,"Tatar, Tartar, Mongol Tatar",,Tatar，鞑靼，Mongol Tatar
n10497645,397,"quadruplet, quad",,四，四
n10804636,397,young Turk,,年轻的Turk
n10458111,396,"problem solver, solver, convergent thinker",,问题解决者，解决者，收敛思考者
n10361194,396,nondriver,,不驾车的人
n09670909,396,Tuscarora,,塔斯卡洛拉
n10041373,395,earl,,伯爵
n10369417,394,obscurantist,,愚民
n10527147,394,revisionist,,修正主义
n10374849,394,oil tycoon,,石油大亨
n09902851,394,celebrant,,礼
n09842288,393,"basketweaver, basketmaker",,basketweaver，篮子
n10002257,393,"demographer, demographist, population scientist",,人口统计学家，demographist，人口学家
n10661732,393,"straw boss, assistant foreman",,工头领班
n10140051,392,gouger,,小流氓
n09635973,392,Aryan,,雅利安人
n10576676,392,selectman,,行政委员
n09843716,392,batman,,蝙蝠侠
n10212780,392,interpreter,,口译译员
n09715165,391,Irishman,,爱尔兰人
n09859975,390,blind date,,男女初次会面
n10747965,387,venture capitalist,,风险资本家
