n02432511,1248,"mule deer, burro deer, Odocoileus hemionus",N,
n02437312,1247,"Arabian camel, dromedary, Camelus dromedarius",N,
n02276078,1247,"painted beauty, Vanessa virginiensis",N,
n02078574,1245,"California sea lion, Zalophus californianus, Zalophus californicus",N,
n01947396,1244,whelk,N,
n02392434,1244,"Indian rhinoceros, Rhinoceros unicornis",N,
n02438272,1244,"alpaca, Lama pacos",N,
n01484850,1242,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",N,
n02062430,1240,"cetacean, cetacean mammal, blower",N,
n02402010,1240,bovine,N,
n02416964,1240,"nanny, nanny-goat, she-goat",N,
n02207805,1240,worker bee,N,
n01951274,1240,"sea hare, Aplysia punctata",N,
n02363005,1239,beaver,N,
n01986806,1236,shrimp,N,
n02065026,1235,"finback, finback whale, fin whale, common rorqual, Balaenoptera physalus",N,
n02405302,1235,"yak, Bos grunniens",N,
n01487506,1234,"sand tiger, sand shark, Carcharias taurus, Odontaspis taurus",N,
n02372584,1234,"hyrax, coney, cony, dassie, das",N,
n02311060,1234,larva,N,
n02396014,1233,boar,N,
n02361587,1232,"groundhog, woodchuck, Marmota monax",N,
n02417534,1229,wild goat,N,
n02256656,1227,"cicada, cicala",N,
n02486908,1227,"mandrill, Mandrillus sphinx",N,
n02410702,1226,"American bison, American buffalo, buffalo, Bison bison",N,
n01888045,1224,calf,N,
n02071636,1224,"pilot whale, black whale, common blackfish, blackfish, Globicephala melaena",N,
n01883070,1222,wombat,N,
n02403325,1222,bull,N,
n02115096,1221,"jackal, Canis aureus",N,
n02480153,1221,"great ape, pongid",N,
n01970667,1219,"paper nautilus, nautilus, Argonaut, Argonauta argo",N,
n02195819,1219,bee fly,N,
n01482330,1219,shark,N,
n01878929,1218,"rock wallaby, rock kangaroo",N,
n02118333,1217,fox,N,
n02174001,1216,rhinoceros beetle,N,
n02192252,1215,"greenbottle, greenbottle fly",N,
n01978455,1215,"rock crab, Cancer irroratus",N,
n02406174,1215,"dairy cattle, dairy cow, milch cow, milk cow, milcher, milker",N,
n01978287,1214,"Dungeness crab, Cancer magister",N,
n02449350,1213,"glutton, Gulo gulo, wolverine",N,
n02305085,1213,"atlas moth, Atticus atlas",N,
n01519873,1212,"emu, Dromaius novaehollandiae, Emu novaehollandiae",N,
n02212062,1210,wasp,N,
n01982650,1206,lobster,N,
n01964441,1206,"freshwater mussel, freshwater clam",N,
n01770393,1197,scorpion,N,
n01879509,1195,"tree wallaby, tree kangaroo",N,
n02174659,1195,"cockchafer, May bug, May beetle, Melolontha melolontha",N,
n02057330,1195,"rock hopper, crested penguin",N,
n02062744,1194,whale,N,
n01976957,1192,crab,N,
n02355227,1192,squirrel,N,
n02412440,1190,lamb,N,
n02403003,1188,ox,N,
n02288268,1188,"measuring worm, inchworm, looper",N,
n01697457,1188,"African crocodile, Nile crocodile, Crocodylus niloticus",N,
n02049088,1187,"loon, diver",N,
n02403454,1186,"cow, moo-cow",N,
n02319095,1186,sea urchin,N,
n01488038,1185,"whale shark, Rhincodon typus",N,
n09828216,1183,baby,N,
n01980166,1182,fiddler crab,N,
n02213543,1182,"common wasp, Vespula vulgaris",N,
n02407959,1181,"Old World buffalo, buffalo",N,
n01322508,1137,"wolf pup, wolf cub",N,
n01640846,1616,"true frog, ranid",R,
n01695060,1557,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis",R,
n01663401,1485,"sea turtle, marine turtle",R,
n01743605,1478,python,R,
n01664369,1477,ridley,R,
n01662622,1455,"chelonian, chelonian reptile",R,
n01646292,1429,bufo,R,
n01694709,1419,"monitor, monitor lizard, varan",R,
n01756089,1402,"prairie rattlesnake, prairie rattler, Western rattlesnake, Crotalus viridis",R,
n01744100,1381,"reticulated python, Python reticulatus",R,
n01737472,1373,"common water snake, banded water snake, Natrix sipedon, Nerodia sipedon",R,
n01752165,1351,viper,R,
n01674990,1347,gecko,R,
n01643896,1336,"crapaud, South American bullfrog, Leptodactylus pentadactylus",R,
n01669191,1328,"box turtle, box tortoise",R,
n01652026,1326,chorus frog,R,
n01754876,1304,"rattlesnake, rattler",R,
n01735439,1303,"common garter snake, Thamnophis sirtalis",R,
n01732244,1297,rat snake,R,
n01735189,1296,"garter snake, grass snake",R,
n01733757,1296,"bull snake, bull-snake",R,
n01645776,1293,true toad,R,
n01677366,1290,"common iguana, iguana, Iguana iguana",R,
n01726692,1289,"snake, serpent, ophidian",R,
n01668665,1288,"slider, yellow-bellied terrapin, Pseudemys scripta",R,
n01729322,1282,"hognose snake, puff adder, sand viper",R,
n01741562,1279,constrictor,R,
n01731545,1277,"whip-snake, whip snake, whipsnake",R,
n01650167,1275,"tree toad, tree frog, tree-frog",R,
n01671125,1264,"gopher tortoise, gopher turtle, gopher, Gopherus polypemus",R,
n01680478,1263,fence lizard,R,
n01747589,1262,"copperhead, Denisonia superba",R,
n01730563,1252,green snake,R,
n01699040,1249,"caiman, cayman",R,
n01684133,1246,"skink, scincid, scincid lizard",R,
n01693334,1242,"green lizard, Lacerta viridis",R,
n01756508,1241,"Western diamondback, Western diamondback rattlesnake, Crotalus atrox",R,
n01752585,1236,"adder, common viper, Vipera berus",R,
n01743086,1230,"anaconda, Eunectes murinus",R,
n01644373,1225,"tree frog, tree-frog",R,
n01639765,1222,"frog, toad, toad frog, anuran, batrachian, salientian",R,
n01670092,1221,tortoise,R,
n01741943,1214,boa,R,
n01732614,1210,"corn snake, red rat snake, Elaphe guttata",R,
n01662784,1209,turtle,R,
n01664065,1208,"loggerhead, loggerhead turtle, Caretta caretta",R,
n01734104,1207,pine snake,R,
n01755581,1207,"diamondback, diamondback rattlesnake, Crotalus adamanteus",R,
n01674464,1202,lizard,R,
n01663782,1199,"green turtle, Chelonia mydas",R,
n01641391,1196,"leopard frog, spring frog, Rana pipiens",R,
n01664990,1195,"hawksbill turtle, hawksbill, hawkbill, tortoiseshell turtle, Eretmochelys imbricata",R,
n01735577,1192,"ribbon snake, Thamnophis sauritus",R,
n01641577,1192,"bullfrog, Rana catesbeiana",R,
n01669654,1192,"painted turtle, painted terrapin, painted tortoise, Chrysemys picta",R,
n01729977,1192,"green snake, grass snake",R,
n01756291,1186,"sidewinder, horned rattlesnake, Crotalus cerastes",R,
n01754533,1185,"water moccasin, cottonmouth, cottonmouth moccasin, Agkistrodon piscivorus",R,
n01670802,1183,giant tortoise,R,
n01743936,1175,"carpet snake, Python variegatus, Morelia spilotes variegatus",R,
n01315213,775,peeper,R,
n02329401,2330,"rodent, gnawer",SA,
n02343320,1698,"golden hamster, Syrian hamster, Mesocricetus auratus",SA,
n02364673,1633,"guinea pig, Cavia cobaya",SA,
n02364520,1622,cavy,SA,
n02343772,1489,"gerbil, gerbille",SA,
n02324045,1468,"rabbit, coney, cony",SA,
n02331046,1415,rat,SA,
n02443346,1406,ferret,SA,
n02324587,1310,"bunny, bunny rabbit",SA,
n02325366,1280,"wood rabbit, cottontail, cottontail rabbit",SA,
n02330245,1252,mouse,SA,
n02342885,1210,hamster,SA,
n02339376,1207,"vole, field mouse",SA,
n02389026,1258,sorrel,,
n02412210,1258,wether,,
n01627424,1237,amphibian,,
n01322343,1229,"pup, whelp",,
n02018207,1227,"American coot, marsh hen, mud hen, water hen, Fulica americana",,
n02098906,1218,water dog,,
n02152881,1214,"prey, quarry",,
n01668892,1213,"cooter, river cooter, Pseudemys concinna",,
n01570839,1212,"common yellowthroat, Maryland yellowthroat, Geothlypis trichas",,
n02099997,1212,"pointer, Spanish pointer",,
n02439398,1212,"okapi, Okapia johnstoni",,
n01885498,1212,"numbat, banded anteater, anteater, Myrmecobius fasciatus",,
n02044778,1211,"skua, bonxie",,
n02391508,1211,"grevy's zebra, Equus grevyi",,
n02605703,1209,chaetodon,,
n01610226,1208,"marsh hawk, northern harrier, hen harrier, Circus cyaneus",,
n01839598,1208,flicker,,
n02487847,1208,"Barbary ape, Macaca sylvana",,
n02610664,1207,"parrotfish, polly fish, pollyfish",,
n01531811,1207,"redpoll, Carduelis flammea",,
n02122430,1207,mouser,,
n02105251,1207,briard,,
n02137549,1207,mongoose,,
n02009380,1206,"snowy egret, snowy heron, Egretta thula",,
n02389779,1206,burro,,
n01559804,1206,"wood thrush, Hylocichla mustelina",,
n01620414,1205,"black vulture, carrion crow, Coragyps atratus",,
n01538955,1205,honeycreeper,,
n02379329,1205,Morgan,,
n01566645,1205,"babbler, cackler",,
n02005790,1203,ibis,,
n02140049,1202,flying fox,,
n02624807,1201,"Spanish mackerel, Scomber colias",,
n02137015,1200,"genet, Genetta genetta",,
n02078738,1200,"Australian sea lion, Zalophus lobatus",,
n01528654,1199,"pipit, titlark, lark",,
n01585121,1197,marsh wren,,
n02090475,1194,wolfhound,,
n01630284,1193,"newt, triton",,
n02016358,1193,"gallinule, marsh hen, water hen, swamphen",,
n01577035,1192,"common starling, Sturnus vulgaris",,
n01818832,1192,"kea, Nestor notabilis",,
n01503976,1191,"dickeybird, dickey-bird, dickybird, dicky-bird",,
n02583890,1191,tetra,,
n02166826,1191,"vedalia, Rodolia cardinalis",,
n02389261,1190,pinto,,
n02492035,1189,"capuchin, ringtail, Cebus capucinus",,
n02124484,1189,"Manx, Manx cat",,
n02037464,1189,phalarope,,
n02643836,1189,"stonefish, Synanceja verrucosa",,
n02593019,1189,"snapper, Chrysophrys auratus",,
n02107908,1188,Appenzeller,,
n02153109,1188,big game,,
n02605316,1188,butterfly fish,,
n01587526,1187,"catbird, grey catbird, gray catbird, Dumetella carolinensis",,
n02152740,1186,"predator, predatory animal",,
n02042046,1185,"herring gull, Larus argentatus",,
n02050313,1184,"great crested grebe, Podiceps cristatus",,
n01572654,1184,"Bullock's oriole, Icterus galbula bullockii",,
n02557749,1184,"walleye, walleyed pike, jack salmon, dory, Stizostedion vitreum",,
n01535690,1184,"white-crowned sparrow, Zonotrichia leucophrys",,
n02013706,1183,"limpkin, Aramus pictus",,
n02542432,1183,"bonefish, Albula vulpes",,
n02483708,1182,"siamang, Hylobates syndactylus, Symphalangus syndactylus",,
n01793715,1181,Orpington,,
n02048353,1181,"tufted puffin, Lunda cirrhata",,
n01549430,1181,"pewee, peewee, peewit, pewit, wood pewee, Contopus virens",,
n02015357,1181,"weka, maori hen, wood hen",,
n02042472,1181,"ivory gull, Pagophila eburnea",,
n01318279,1180,hatchling,,
n01591123,1180,"red-breasted nuthatch, Sitta canadensis",,
n01555809,1180,"Old World flycatcher, true flycatcher, flycatcher",,
n01527617,1179,lark,,
n02035210,1178,"black-winged stilt, Himantopus himantopus",,
n01809106,1177,"guinea fowl, guinea, Numida meleagris",,
n02397744,1176,"collared peccary, javelina, Tayassu angulatus, Tayassu tajacu, Peccari angulatus",,
n02562796,1176,crappie,,
n01839750,1175,"yellow-shafted flicker, Colaptes auratus, yellowhammer",,
n01619536,1175,condor,,
n02075612,1175,omnivore,,
n01629962,1174,"spotted salamander, fire salamander, Salamandra maculosa",,
n01677747,1174,"marine iguana, Amblyrhynchus cristatus",,
n02002556,1174,"white stork, Ciconia ciconia",,
n01629276,1174,salamander,,
n01455778,1174,"pipefish, needlefish",,
n01823013,1173,cuckoo,,
n01443537,1172,"goldfish, Carassius auratus",,
n02579928,1172,"permit, Trachinotus falcatus",,
n01666228,1172,"common snapping turtle, snapper, Chelydra serpentina",,
n01804478,1171,"bobwhite, bobwhite quail, partridge",,
n02403740,1171,heifer,,
n01589286,1171,"creeper, tree creeper",,
n01582398,1171,"European magpie, Pica pica",,
n01979874,1170,"blue crab, Callinectes sapidus",,
n01817953,1170,"African grey, African gray, Psittacus erithacus",,
n02032222,1170,"whole snipe, Gallinago gallinago",,
n02543565,1170,"lizardfish, snakefish, snake-fish",,
n02586543,1170,snapper,,
n01611800,1170,"gyrfalcon, gerfalcon, Falco rusticolus",,
n02026059,1170,sandpiper,,
n02416104,1169,"aoudad, arui, audad, Barbary sheep, maned sheep, Ammotragus lervia",,
n02419336,1169,"chamois, Rupicapra rupicapra",,
n02123917,1169,Burmese cat,,
n02359915,1168,"eastern chipmunk, hackee, striped squirrel, ground squirrel, Tamias striatus",,
n02165105,1168,tiger beetle,,
n01439514,1168,carp,,
n01500476,1168,"Atlantic manta, Manta birostris",,
n01558149,1168,"song thrush, mavis, throstle, Turdus philomelos",,
n02321529,1167,"sea cucumber, holothurian",,
n01534582,1167,"dark-eyed junco, slate-colored junco, Junco hyemalis",,
n01829413,1167,hornbill,,
n01887623,1167,bull,,
n02588286,1166,grunt,,
n01909906,1166,polyp,,
n02033041,1166,dowitcher,,
n02112497,1166,"griffon, Brussels griffon, Belgian griffon",,
n01608432,1166,kite,,
n01906749,1166,"sponge, poriferan, parazoan",,
n02415435,1165,mountain sheep,,
n02285801,1165,tussock caterpillar,,
n02040266,1164,"stone curlew, thick-knee, Burhinus oedicnemus",,
n02399000,1164,ruminant,,
n02595702,1164,"red drum, channel bass, redfish, Sciaenops ocellatus",,
n01671479,1163,"desert tortoise, Gopherus agassizii",,
n01323261,1163,suckling,,
n01805801,1163,"peafowl, bird of Juno",,
n01837072,1162,frogmouth,,
n01754370,1162,"copperhead, Agkistrodon contortrix",,
n02088466,1161,"bloodhound, sleuthhound",,
n02434954,1161,"muntjac, barking deer",,
n02327028,1161,jackrabbit,,
n02055658,1160,sphenisciform seabird,,
n01841102,1160,sapsucker,,
n02116738,1160,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",,
n02397529,1159,"peccary, musk hog",,
n01821203,1159,"parakeet, parrakeet, parroket, paraquet, paroquet, parroquet",,
n02431337,1158,"hart, stag",,
n02270623,1158,"silverfish, Lepisma saccharina",,
n02654425,1158,"boxfish, trunkfish",,
n01577659,1157,"myna, mynah, mina, minah, myna bird, mynah bird",,
n02233338,1157,"cockroach, roach",,
n02407625,1157,"Hereford, whiteface",,
n02403231,1156,"bullock, steer",,
n02657694,1156,flounder,,
n02281136,1156,"large white, Pieris brassicae",,
n02114712,1156,"red wolf, maned wolf, Canis rufus, Canis niger",,
n02549989,1156,"needlefish, gar, billfish",,
n01987545,1156,prawn,,
n01486838,1155,"nurse shark, Ginglymostoma cirratum",,
n02044517,1155,"parasitic jaeger, arctic skua, Stercorarius parasiticus",,
n01922303,1155,worm,,
n02653145,1155,triggerfish,,
n02625851,1155,"king mackerel, cavalla, cero, Scomberomorus cavalla",,
n02070430,1155,porpoise,,
n01533000,1154,"purple finch, Carpodacus purpureus",,
n02580679,1154,"horse mackerel, jack mackerel, Spanish mackerel, saurel, Trachurus symmetricus",,
n02555863,1154,perch,,
n01681653,1154,"tree lizard, Urosaurus ornatus",,
n01857512,1154,"common brant goose, Branta bernicla",,
n01629819,1153,"European fire salamander, Salamandra salamandra",,
n01792042,1153,"chick, biddy",,
n02175916,1153,stag beetle,,
n01795088,1153,grouse,,
n02469472,1153,"tadpole, polliwog, pollywog",,
n01592540,1152,"Carolina chickadee, Parus carolinensis",,
n01851207,1152,"redhead, Aythya americana",,
n02034661,1152,"stilt, stiltbird, longlegs, long-legs, stilt plover, Himantopus stilt",,
n01813948,1151,"Australian turtledove, turtledove, Stictopelia cuneata",,
n01504344,1151,"nestling, baby bird",,
n01877606,1150,"giant kangaroo, great grey kangaroo, Macropus giganteus",,
n02072798,1150,"white whale, beluga, Delphinapterus leucas",,
n01567133,1150,"New World warbler, wood warbler",,
n01693783,1150,"chameleon, chamaeleon",,
n01816887,1149,parrot,,
n01564914,1149,"greater whitethroat, whitethroat, Sylvia communis",,
n02417070,1149,"domestic goat, Capra hircus",,
n01630901,1149,"red eft, Notophthalmus viridescens",,
n02499808,1149,"galago, bushbaby, bush baby",,
n01526521,1148,"songbird, songster",,
n01531344,1148,"linnet, lintwhite, Carduelis cannabina",,
n01742172,1148,"boa constrictor, Constrictor constrictor",,
n01693175,1148,"sand lizard, Lacerta agilis",,
n02273392,1148,"common European earwig, Forficula auricularia",,
n01531971,1148,"redpoll, Carduelis hornemanni",,
n01976868,1147,brachyuran,,
n02346627,1147,"porcupine, hedgehog",,
n02619550,1146,"mudskipper, mudspringer",,
n01733957,1146,"gopher snake, Pituophis melanoleucus",,
n02443114,1145,"polecat, fitch, foulmart, foumart, Mustela putorius",,
n02175569,1145,"rose chafer, rose beetle, Cetonia aurata",,
n01534155,1145,"bullfinch, Pyrrhula pyrrhula",,
n01557962,1145,"missel thrush, mistle thrush, mistletoe thrush, Turdus viscivorus",,
n02236896,1145,"hemipterous insect, bug, hemipteran, hemipteron",,
n02027075,1144,"spotted sandpiper, Actitis macularia",,
n01732789,1144,"black rat snake, blacksnake, pilot blacksnake, mountain blacksnake, Elaphe obsoleta",,
n02236355,1144,bug,,
n02499022,1144,"slow loris, Nycticebus tardigradua, Nycticebus pygmaeus",,
n01661091,1143,"reptile, reptilian",,
n01851375,1143,"scaup, scaup duck, bluebill, broadbill",,
n01840775,1143,"redheaded woodpecker, redhead, Melanerpes erythrocephalus",,
n01817263,1143,popinjay,,
n01489501,1143,"bull shark, cub shark, Carcharhinus leucas",,
n01614038,1142,"harpy, harpy eagle, Harpia harpyja",,
n01734808,1142,"milk snake, house snake, milk adder, checkered adder, Lampropeltis triangulum",,
n01617095,1142,"griffon vulture, griffon, Gyps fulvus",,
n02375302,1142,roan,,
n01646555,1142,"European toad, Bufo bufo",,
n01940736,1142,"mollusk, mollusc, shellfish",,
n01689081,1142,"mountain devil, spiny lizard, Moloch horridus",,
n01579578,1141,"jackdaw, daw, Corvus monedula",,
n02597608,1141,kingfish,,
n02356798,1141,"fox squirrel, eastern fox squirrel, Sciurus niger",,
n02358890,1140,"rock squirrel, Citellus variegatus",,
n02091244,1140,"Ibizan hound, Ibizan Podenco",,
n01597022,1140,"wood swallow, swallow shrike",,
n01561732,1140,wheatear,,
n01862399,1140,female mammal,,
n02382039,1140,"cayuse, Indian pony",,
n01830042,1139,"Euopean hoopoe, Upupa epops",,
n01681940,1139,"horned lizard, horned toad, horny frog",,
n02626265,1139,"cero, pintado, kingfish, Scomberomorus regalis",,
n02172182,1138,dung beetle,,
n01530439,1137,"chaffinch, Fringilla coelebs",,
n01596273,1137,"bank martin, bank swallow, sand martin, Riparia riparia",,
n01847253,1137,diving duck,,
n01797020,1136,"capercaillie, capercailzie, horse of the wood, Tetrao urogallus",,
n01678343,1136,"chuckwalla, Sauromalus obesus",,
n02388832,1136,liver chestnut,,
n01755740,1135,"timber rattlesnake, banded rattlesnake, Crotalus horridus horridus",,
n02111626,1135,spitz,,
n01498989,1134,eagle ray,,
n02535258,1134,redfish,,
n02088094,1134,"Afghan hound, Afghan",,
n01583495,1134,"currawong, bell magpie",,
n01612628,1133,caracara,,
n02461830,1133,"pangolin, scaly anteater, anteater",,
n01440764,1133,"tench, Tinca tinca",,
n01730812,1133,racer,,
n01844917,1132,aquatic bird,,
n02538216,1131,"brook trout, speckled trout, Salvelinus fontinalis",,
n02487547,1131,"rhesus, rhesus monkey, Macaca mulatta",,
n01690149,1131,"blindworm, slowworm, Anguis fragilis",,
n02445171,1131,"Eurasian otter, Lutra lutra",,
n02357401,1131,"American red squirrel, spruce squirrel, red squirrel, Sciurus hudsonicus, Tamiasciurus hudsonicus",,
n02424909,1130,"nyala, Tragelaphus angasi",,
n01737875,1130,"grass snake, ring snake, ringed snake, Natrix natrix",,
n02625258,1130,"wahoo, Acanthocybium solandri",,
n02251775,1129,"plant louse, louse",,
n02018368,1128,"Old World coot, Fulica atra",,
n02388276,1128,"trotting horse, trotter",,
n02014941,1128,rail,,
n02605936,1128,angelfish,,
n02655020,1127,"puffer, pufferfish, blowfish, globefish",,
n02094258,1127,Norwich terrier,,
n01593028,1127,"bushtit, bush tit",,
n01793249,1126,pullet,,
n02380464,1126,polo pony,,
n01791463,1125,"red jungle fowl, Gallus gallus",,
n02404186,1125,"beef, beef cattle",,
n02536864,1124,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",,
n02338145,1124,"muskrat, musquash, Ondatra zibethica",,
n01609751,1124,harrier,,
n01618503,1124,"secretary bird, Sagittarius serpentarius",,
n01586020,1124,"Carolina wren, Thryothorus ludovicianus",,
n01603953,1124,"Bohemian waxwing, Bombycilla garrulus",,
n01983481,1123,"American lobster, Northern lobster, Maine lobster, Homarus americanus",,
n01814921,1123,"homing pigeon, homer",,
n01576695,1123,starling,,
n02563182,1123,"freshwater bream, bream",,
n01532511,1123,"pine siskin, pine finch, Spinus pinus",,
n01791954,1122,bantam,,
n02655848,1122,"porcupinefish, porcupine fish, Diodon hystrix",,
n01521399,1122,"rhea, Rhea americana",,
n01687978,1121,agama,,
n01584853,1121,"house wren, Troglodytes aedon",,
n01664674,1121,"Pacific ridley, olive ridley, Lepidochelys olivacea",,
n02324514,1121,lapin,,
n02372952,1121,"rock hyrax, rock rabbit, Procavia capensis",,
n01602630,1120,vireo,,
n01834540,1120,thornbill,,
n01853195,1120,"eider, eider duck",,
n02037869,1119,"red phalarope, Phalaropus fulicarius",,
n01692333,1119,"Gila monster, Heloderma suspectum",,
n01821869,1119,"budgerigar, budgereegah, budgerygah, budgie, grass parakeet, lovebird, shell parakeet, Melopsittacus undulatus",,
n02361706,1119,"hoary marmot, whistler, whistling marmot, Marmota caligata",,
n02047260,1118,murre,,
n01830915,1118,"motmot, momot",,
n01839086,1118,"green woodpecker, Picus viridis",,
n02386224,1118,hackney,,
n01851573,1117,"greater scaup, Aythya marila",,
n01622779,1117,"great grey owl, great gray owl, Strix nebulosa",,
n02125494,1117,"ocelot, panther cat, Felis pardalis",,
n01727646,1117,"colubrid snake, colubrid",,
n02264232,1116,"doodlebug, ant lion, antlion",,
n01852329,1116,wood drake,,
n02453108,1115,pachyderm,,
n01542786,1115,"weaver, weaverbird, weaver finch",,
n02317781,1115,"brittle star, brittle-star, serpent star",,
n02430559,1115,stag,,
n02524202,1115,"pollack, pollock, Pollachius pollachius",,
n02482474,1115,"central chimpanzee, Pan troglodytes troglodytes",,
n01585715,1115,"rock wren, Salpinctes obsoletus",,
n02520147,1114,"flathead catfish, mudcat, goujon, shovelnose catfish, spoonbill catfish, Pylodictus olivaris",,
n02416880,1114,"billy, billy goat, he-goat",,
n02075927,1114,"pinniped mammal, pinniped, pinnatiped",,
n02386141,1114,cob,,
n01561452,1114,"redstart, redtail",,
n02041678,1114,"mew, mew gull, sea mew, Larus canus",,
n02603317,1114,barracuda,,
n01853870,1114,"old squaw, oldwife, Clangula hyemalis",,
n02169974,1113,"Colorado potato beetle, Colorado beetle, potato bug, potato beetle, Leptinotarsa decemlineata",,
n02326432,1113,hare,,
n02233943,1113,"oriental cockroach, oriental roach, Asiatic cockroach, blackbeetle, Blatta orientalis",,
n01448594,1112,"guppy, rainbow fish, Lebistes reticulatus",,
n01538200,1112,"yellowhammer, yellow bunting, Emberiza citrinella",,
n02226970,1112,locust,,
n01807828,1112,"Hungarian partridge, grey partridge, gray partridge, Perdix perdix",,
n01641739,1112,"green frog, spring frog, Rana clamitans",,
n02043333,1112,"sea swallow, Sterna hirundo",,
n01642539,1111,"grass frog, Rana temporaria",,
n02410900,1111,"wisent, aurochs, Bison bonasus",,
n01579410,1110,"rook, Corvus frugilegus",,
n02052365,1110,"Old world white pelican, Pelecanus onocrotalus",,
n02299505,1110,"tomato hornworm, potato worm, Manduca quinquemaculata",,
n02596067,1110,"mulloway, jewfish, Sciaena antarctica",,
n01586374,1110,cactus wren,,
n02033779,1110,"European curlew, Numenius arquata",,
n01752736,1110,"asp, asp viper, Vipera aspis",,
n02310585,1110,"cabbageworm, Pieris rapae",,
n01704323,1110,triceratops,,
n01843383,1109,toucan,,
n02156871,1109,quadruped,,
n01751748,1108,sea snake,,
n02312640,1108,chrysalis,,
n02209354,1108,carpenter bee,,
n02091467,1108,"Norwegian elkhound, elkhound",,
n02050809,1108,"dabchick, little grebe, Podiceps ruficollis",,
n02518324,1107,"European catfish, sheatfish, Silurus glanis",,
n02090622,1107,"borzoi, Russian wolfhound",,
n01792955,1107,"brood hen, broody, broody hen, setting hen, sitter",,
n01587834,1107,"thrasher, mocking thrush",,
n02134418,1106,"sloth bear, Melursus ursinus, Ursus ursinus",,
n01584695,1106,"winter wren, Troglodytes troglodytes",,
n02470238,1106,simian,,
n02111129,1106,Leonberg,,
n02162561,1105,scorpion fly,,
n02117512,1105,"striped hyena, Hyaena hyaena",,
n02053584,1105,booby,,
n02208848,1105,"black bee, German bee",,
n02422391,1105,"sassaby, topi, Damaliscus lunatus",,
n01972541,1104,"cuttlefish, cuttle",,
n01646802,1104,"American toad, Bufo americanus",,
n02147947,1104,"pipistrelle, pipistrel, Pipistrellus pipistrellus",,
n01446760,1103,killifish,,
n01581984,1103,"Clark's nutcracker, Nucifraga columbiana",,
n02213239,1103,"giant hornet, Vespa crabro",,
n02328150,1103,"Angora, Angora rabbit",,
n01681328,1103,"side-blotched lizard, sand lizard, Uta stansburiana",,
n01624833,1102,"long-eared owl, Asio otus",,
n02386014,1102,harness horse,,
n01849676,1101,shelduck,,
n02081571,1101,"walrus, seahorse, sea horse",,
n02191773,1101,"blowfly, blow fly",,
n01600657,1100,"bowerbird, catbird",,
n02517442,1100,"catfish, siluriform fish",,
n01568294,1097,"American redstart, redstart, Setophaga ruticilla",,
n01609956,1097,"marsh harrier, Circus Aeruginosus",,
n01606672,1097,"sparrow hawk, Accipiter nisus",,
n01740551,1097,"blind snake, worm snake",,
n01469103,1097,sea squirt,,
n02200198,1096,mosquito,,
n01772664,1096,orb-weaving spider,,
n01573240,1096,"eastern meadowlark, Sturnella magna",,
n01849466,1096,sheldrake,,
n02166567,1096,Hippodamia convergens,,
n01812662,1095,"rock dove, rock pigeon, Columba livia",,
n01644900,1095,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",,
n01494475,1094,"hammerhead, hammerhead shark",,
n02625612,1094,Spanish mackerel,,
n01589718,1093,"brown creeper, American creeper, Certhia americana",,
n02654745,1092,"cowfish, Lactophrys quadricornis",,
n01680264,1092,spiny lizard,,
n01624537,1092,"hawk owl, Surnia ulula",,
n01857325,1091,"brant, brant goose, brent, brent goose",,
n01568892,1091,"yellow warbler, golden warbler, yellowbird, Dendroica petechia",,
n01984695,1091,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",,
n01599159,1091,"European shrike, Lanius excubitor",,
n02579303,1090,"kingfish, Seriola grandis",,
n02304432,1089,"polyphemus moth, Antheraea polyphemus",,
n01614556,1089,"tawny eagle, Aquila rapax",,
n01483830,1089,"porbeagle, Lamna nasus",,
n01533339,1088,"canary, canary bird",,
n02486657,1088,"chacma, chacma baboon, Papio ursinus",,
n02556846,1088,perch,,
n01789740,1087,"domestic fowl, fowl, poultry",,
n02307325,1087,tent caterpillar,,
n02298541,1087,"hawkmoth, hawk moth, sphingid, sphinx moth, hummingbird moth",,
n01468712,1087,ascidian,,
n02091831,1087,"Saluki, gazelle hound",,
n01580870,1086,"blue jay, jaybird, Cyanocitta cristata",,
n01990007,1085,"mantis shrimp, mantis crab",,
n01528845,1085,"meadow pipit, Anthus pratensis",,
n01490670,1085,"lemon shark, Negaprion brevirostris",,
n01568720,1085,"Cape May warbler, Dendroica tigrina",,
n02102177,1084,Welsh springer spaniel,,
n01915700,1084,sea pen,,
n01563945,1084,"goldcrest, golden-crested kinglet, Regulus regulus",,
n02053425,1084,"solan, solan goose, solant goose, Sula bassana",,
n02123478,1083,"Angora, Angora cat",,
n02321170,1082,"feather star, comatulid",,
n02415829,1082,"mouflon, moufflon, Ovis musimon",,
n02032355,1082,"Wilson's snipe, Gallinago gallinago delicata",,
n01591005,1082,"European nuthatch, Sitta europaea",,
n01646648,1082,"natterjack, Bufo calamita",,
n01573360,1082,"western meadowlark, Sturnella neglecta",,
n01620735,1081,"king vulture, Sarcorhamphus papa",,
